product_name,monday,max_price,y,y_lag_1,y_lag_2,y_lag_3,y_lag_4,y_lag_5,y_lag_6,y_avg_3,y_max_3,y_min_3,y_avg_6,y_max_6,y_min_6,y_all_lag_1,y_all_lag_2,y_all_lag_3,y_all_lag_4,y_all_lag_5,y_all_lag_6,y_all_avg_3,y_all_max_3,y_all_min_3,y_all_avg_6,y_all_max_6,y_all_min_6
product_236,23/07/18,141100,30,21,17,20,31,27,20,19.333333333333332,21,17,22.666666666666668,31,17,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_236,30/07/18,155200,25,30,21,17,20,31,27,22.666666666666668,30,17,24.333333333333332,31,17,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_236,06/08/18,155200,20,25,30,21,17,20,31,25.333333333333332,30,21,24,31,17,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_236,13/08/18,187700,15,20,25,30,21,17,20,25,30,20,22.166666666666668,30,17,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_236,20/08/18,155200,28,15,20,25,30,21,17,20,25,15,21.333333333333332,30,15,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_236,27/08/18,187700,21,28,15,20,25,30,21,21,28,15,23.166666666666668,30,15,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_236,03/09/18,141100,29,21,28,15,20,25,30,21.333333333333332,28,15,23.166666666666668,30,15,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_236,10/09/18,141100,27,29,21,28,15,20,25,26,29,21,23,29,15,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_236,17/09/18,141100,17,27,29,21,28,15,20,25.666666666666668,29,21,23.333333333333332,29,15,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_236,24/09/18,96500,21,17,27,29,21,28,15,24.333333333333332,29,17,22.833333333333332,29,15,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_236,08/10/18,18200,1,21,17,27,29,21,28,21.666666666666668,27,17,23.833333333333332,29,17,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_236,12/11/18,18200,1,1,21,17,27,29,21,13,21,1,19.333333333333332,29,1,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_237,23/04/18,63400,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_237,30/04/18,84200,18,3,0,0,0,0,0,1,3,0,0.5,3,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_237,07/05/18,101800,15,18,3,0,0,0,0,7,18,0,3.5,18,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_237,14/05/18,92600,15,15,18,3,0,0,0,12,18,3,6,18,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_237,21/05/18,92600,16,15,15,18,3,0,0,16,18,15,8.5,18,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_237,28/05/18,111900,23,16,15,15,18,3,0,15.333333333333334,16,15,11.166666666666666,18,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_237,04/06/18,101800,22,23,16,15,15,18,3,18,23,15,15,23,3,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_237,11/06/18,111900,22,22,23,16,15,15,18,20.333333333333332,23,16,18.166666666666668,23,15,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_237,18/06/18,84200,26,22,22,23,16,15,15,22.333333333333332,23,22,18.833333333333332,23,15,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_237,25/06/18,111900,12,26,22,22,23,16,15,23.333333333333332,26,22,20.666666666666668,26,15,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_237,02/07/18,92600,31,12,26,22,22,23,16,20,26,12,20.166666666666668,26,12,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_237,09/07/18,84200,16,31,12,26,22,22,23,23,31,12,22.666666666666668,31,12,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_237,16/07/18,111900,24,16,31,12,26,22,22,19.666666666666668,31,12,21.5,31,12,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_237,23/07/18,111900,15,24,16,31,12,26,22,23.666666666666668,31,16,21.833333333333332,31,12,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_237,30/07/18,217600,19,15,24,16,31,12,26,18.333333333333332,24,15,20.666666666666668,31,12,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_237,06/08/18,217600,24,19,15,24,16,31,12,19.333333333333332,24,15,19.5,31,12,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_237,13/08/18,179900,25,24,19,15,24,16,31,19.333333333333332,24,15,21.5,31,15,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_237,20/08/18,179900,24,25,24,19,15,24,16,22.666666666666668,25,19,20.5,25,15,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_237,27/08/18,135300,15,24,25,24,19,15,24,24.333333333333332,25,24,21.833333333333332,25,15,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_237,03/09/18,111900,20,15,24,25,24,19,15,21.333333333333332,25,15,20.333333333333332,25,15,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_237,10/09/18,92600,16,20,15,24,25,24,19,19.666666666666668,24,15,21.166666666666668,25,15,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_237,17/09/18,111900,29,16,20,15,24,25,24,17,20,15,20.666666666666668,25,15,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_237,24/09/18,111900,15,29,16,20,15,24,25,21.666666666666668,29,16,21.5,29,15,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_237,01/10/18,92600,16,15,29,16,20,15,24,20,29,15,19.833333333333332,29,15,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_237,08/10/18,92600,21,16,15,29,16,20,15,20,29,15,18.5,29,15,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_237,15/10/18,92600,24,21,16,15,29,16,20,17.333333333333332,21,15,19.5,29,15,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_237,22/10/18,111900,15,24,21,16,15,29,16,20.333333333333332,24,16,20.166666666666668,29,15,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_237,29/10/18,76600,14,15,24,21,16,15,29,20,24,15,20,29,15,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_237,05/11/18,76600,15,14,15,24,21,16,15,17.666666666666668,24,14,17.5,24,14,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_237,12/11/18,84200,16,15,14,15,24,21,16,14.666666666666666,15,14,17.5,24,14,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_237,19/11/18,84200,21,16,15,14,15,24,21,15,16,14,17.5,24,14,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_237,26/11/18,84200,16,21,16,15,14,15,24,17.333333333333332,21,15,17.5,24,14,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_237,03/12/18,84200,14,16,21,16,15,14,15,17.666666666666668,21,16,16.166666666666668,21,14,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_237,10/12/18,84200,13,14,16,21,16,15,14,17,21,14,16,21,14,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_237,17/12/18,92600,23,13,14,16,21,16,15,14.333333333333334,16,13,15.833333333333334,21,13,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_238,28/05/18,165400,10,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_238,04/06/18,165400,17,10,0,0,0,0,0,3.3333333333333335,10,0,1.6666666666666667,10,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_238,11/06/18,165400,20,17,10,0,0,0,0,9,17,0,4.5,17,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_238,18/06/18,165400,11,20,17,10,0,0,0,15.666666666666666,20,10,7.833333333333333,20,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_238,25/06/18,165400,15,11,20,17,10,0,0,16,20,11,9.666666666666666,20,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_238,02/07/18,136800,13,15,11,20,17,10,0,15.333333333333334,20,11,12.166666666666666,20,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_238,09/07/18,136800,17,13,15,11,20,17,10,13,15,11,14.333333333333334,20,10,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_238,16/07/18,124400,14,17,13,15,11,20,17,15,17,13,15.5,20,11,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_238,23/07/18,102900,12,14,17,13,15,11,20,14.666666666666666,17,13,15,20,11,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_238,30/07/18,165400,18,12,14,17,13,15,11,14.333333333333334,17,12,13.666666666666666,17,11,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_238,06/08/18,165400,14,18,12,14,17,13,15,14.666666666666666,18,12,14.833333333333334,18,12,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_238,13/08/18,165400,18,14,18,12,14,17,13,14.666666666666666,18,12,14.666666666666666,18,12,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_238,20/08/18,165400,12,18,14,18,12,14,17,16.666666666666668,18,14,15.5,18,12,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_238,27/08/18,165400,15,12,18,14,18,12,14,14.666666666666666,18,12,14.666666666666666,18,12,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_238,03/09/18,102900,16,15,12,18,14,18,12,15,18,12,14.833333333333334,18,12,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_238,10/09/18,102900,16,16,15,12,18,14,18,14.333333333333334,16,12,15.5,18,12,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_238,17/09/18,102900,18,16,16,15,12,18,14,15.666666666666666,16,15,15.166666666666666,18,12,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_238,24/09/18,102900,16,18,16,16,15,12,18,16.666666666666668,18,16,15.833333333333334,18,12,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_238,01/10/18,165400,16,16,18,16,16,15,12,16.666666666666668,18,16,15.5,18,12,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_238,08/10/18,124400,13,16,16,18,16,16,15,16.666666666666668,18,16,16.166666666666668,18,15,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_238,15/10/18,165400,18,13,16,16,18,16,16,15,16,13,15.833333333333334,18,13,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_238,22/10/18,136800,14,18,13,16,16,18,16,15.666666666666666,18,13,16.166666666666668,18,13,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_238,29/10/18,102900,15,14,18,13,16,16,18,15,18,13,15.833333333333334,18,13,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_238,05/11/18,113100,15,15,14,18,13,16,16,15.666666666666666,18,14,15.333333333333334,18,13,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_238,12/11/18,102900,19,15,15,14,18,13,16,14.666666666666666,15,14,15.166666666666666,18,13,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_238,19/11/18,102900,9,19,15,15,14,18,13,16.333333333333332,19,15,15.666666666666666,19,13,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_238,26/11/18,102900,17,9,19,15,15,14,18,14.333333333333334,19,9,15,19,9,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_238,03/12/18,102900,14,17,9,19,15,15,14,15,19,9,14.833333333333334,19,9,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_238,10/12/18,102900,17,14,17,9,19,15,15,13.333333333333334,17,9,14.833333333333334,19,9,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_238,17/12/18,102900,14,17,14,17,9,19,15,16,17,14,15.166666666666666,19,9,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_239,23/04/18,81900,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_239,30/04/18,119700,23,3,0,0,0,0,0,1,3,0,0.5,3,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_239,07/05/18,108900,24,23,3,0,0,0,0,8.666666666666666,23,0,4.333333333333333,23,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_239,14/05/18,108900,19,24,23,3,0,0,0,16.666666666666668,24,3,8.333333333333334,24,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_239,21/05/18,108900,20,19,24,23,3,0,0,22,24,19,11.5,24,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_239,28/05/18,340600,40,20,19,24,23,3,0,21,24,19,14.833333333333334,24,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_239,04/06/18,309700,36,40,20,19,24,23,3,26.333333333333332,40,19,21.5,40,3,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_239,11/06/18,374600,41,36,40,20,19,24,23,32,40,20,27,40,19,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_239,18/06/18,374600,45,41,36,40,20,19,24,39,41,36,30,41,19,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_239,25/06/18,882900,40,45,41,36,40,20,19,40.666666666666664,45,36,33.5,45,19,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_239,02/07/18,729700,56,40,45,41,36,40,20,42,45,40,37,45,20,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_239,09/07/18,882900,55,56,40,45,41,36,40,47,56,40,43,56,36,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_239,16/07/18,882900,45,55,56,40,45,41,36,50.333333333333336,56,40,45.5,56,36,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_239,23/07/18,882900,43,45,55,56,40,45,41,52,56,45,47,56,40,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_239,30/07/18,1068200,67,43,45,55,56,40,45,47.666666666666664,55,43,47.333333333333336,56,40,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_239,06/08/18,1068200,71,67,43,45,55,56,40,51.666666666666664,67,43,51,67,40,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_239,13/08/18,1068200,63,71,67,43,45,55,56,60.333333333333336,71,43,56.166666666666664,71,43,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_239,20/08/18,1068200,63,63,71,67,43,45,55,67,71,63,57.333333333333336,71,43,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_239,27/08/18,1175000,59,63,63,71,67,43,45,65.66666666666667,71,63,58.666666666666664,71,43,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_239,03/09/18,412000,45,59,63,63,71,67,43,61.666666666666664,63,59,61,71,43,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_239,10/09/18,374600,47,45,59,63,63,71,67,55.666666666666664,63,45,61.333333333333336,71,45,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_239,17/09/18,374600,58,47,45,59,63,63,71,50.333333333333336,59,45,58,71,45,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_239,24/09/18,412000,41,58,47,45,59,63,63,50,58,45,55.833333333333336,63,45,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_239,01/10/18,971100,45,41,58,47,45,59,63,48.666666666666664,58,41,52.166666666666664,63,41,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_239,08/10/18,971100,41,45,41,58,47,45,59,48,58,41,49.166666666666664,59,41,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_239,15/10/18,971100,63,41,45,41,58,47,45,42.333333333333336,45,41,46.166666666666664,58,41,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_239,22/10/18,971100,47,63,41,45,41,58,47,49.666666666666664,63,41,49.166666666666664,63,41,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_239,29/10/18,498500,45,47,63,41,45,41,58,50.333333333333336,63,41,49.166666666666664,63,41,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_239,05/11/18,281600,43,45,47,63,41,45,41,51.666666666666664,63,45,47,63,41,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_239,12/11/18,331700,47,43,45,47,63,41,45,45,47,43,47.333333333333336,63,41,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_239,19/11/18,309700,50,47,43,45,47,63,41,45,47,43,47.666666666666664,63,41,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_239,26/11/18,412000,41,50,47,43,45,47,63,46.666666666666664,50,43,49.166666666666664,63,43,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_239,03/12/18,498500,49,41,50,47,43,45,47,46,50,41,45.5,50,41,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_239,10/12/18,498500,45,49,41,50,47,43,45,46.666666666666664,50,41,45.833333333333336,50,41,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_239,17/12/18,498500,44,45,49,41,50,47,43,45,49,41,45.833333333333336,50,41,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_24,23/04/18,192500,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
product_24,30/04/18,281600,20,7,0,0,0,0,0,2.3333333333333335,7,0,1.1666666666666667,7,0,259,0,0,0,0,0,86.33333333333333,259,0,43.166666666666664,259,0
product_24,07/05/18,211700,29,20,7,0,0,0,0,9,20,0,4.5,20,0,2167,259,0,0,0,0,808.6666666666666,2167,0,404.3333333333333,2167,0
product_24,14/05/18,232800,29,29,20,7,0,0,0,18.666666666666668,29,7,9.333333333333334,29,0,2262,2165,259,0,0,0,1562,2262,259,781,2262,0
product_24,21/05/18,281600,21,29,29,20,7,0,0,26,29,20,14.166666666666666,29,0,2156,2262,2163,259,0,0,2193.6666666666665,2262,2156,1140,2262,0
product_24,28/05/18,1421500,22,21,29,29,20,7,0,26.333333333333332,29,21,17.666666666666668,29,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_24,04/06/18,1421500,43,22,21,29,29,20,7,24,29,21,21.333333333333332,29,7,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_24,11/06/18,1421500,51,43,22,21,29,29,20,28.666666666666668,43,21,27.333333333333332,43,20,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_24,18/06/18,1563600,38,51,43,22,21,29,29,38.666666666666664,51,22,32.5,51,21,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_24,25/06/18,3046300,47,38,51,43,22,21,29,44,51,38,34,51,21,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_24,02/07/18,4054400,49,47,38,51,43,22,21,45.333333333333336,51,38,37,51,21,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_24,09/07/18,3685900,37,49,47,38,51,43,22,44.666666666666664,49,38,41.666666666666664,51,22,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_24,16/07/18,4054400,46,37,49,47,38,51,43,44.333333333333336,49,37,44.166666666666664,51,37,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_24,23/07/18,4459800,56,46,37,49,47,38,51,44,49,37,44.666666666666664,51,37,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
product_24,30/07/18,8690500,62,56,46,37,49,47,38,46.333333333333336,56,37,45.5,56,37,4602,4539,4650,4593,4336,4304,4597,4650,4539,4504,4650,4304
product_24,06/08/18,8690500,60,62,56,46,37,49,47,54.666666666666664,62,46,49.5,62,37,5550,4594,4525,4603,4549,4324,4889.666666666667,5550,4525,4690.833333333333,5550,4324
product_24,13/08/18,8690500,74,60,62,56,46,37,49,59.333333333333336,62,56,51.666666666666664,62,37,6075,5574,4614,4544,4615,4525,5421,6075,4614,4991.166666666667,6075,4525
product_24,20/08/18,7182300,68,74,60,62,56,46,37,65.33333333333333,74,60,55.833333333333336,74,37,5991,6079,5541,4580,4488,4556,5870.333333333333,6079,5541,5205.833333333333,6079,4488
product_24,27/08/18,7182300,58,68,74,60,62,56,46,67.33333333333333,74,60,61,74,46,6021,6011,6094,5576,4616,4507,6042,6094,6011,5470.833333333333,6094,4507
product_24,03/09/18,1891800,51,58,68,74,60,62,56,66.66666666666667,74,58,63,74,56,5364,5782,5793,5881,5357,4391,5646.333333333333,5793,5364,5428,5881,4391
product_24,10/09/18,1719900,34,51,58,68,74,60,62,59,68,51,62.166666666666664,74,51,4860,5417,5853,5833,5910,5404,5376.666666666667,5853,4860,5546.166666666667,5910,4860
product_24,17/09/18,1719900,56,34,51,58,68,74,60,47.666666666666664,58,34,57.5,74,34,4808,4869,5405,5807,5807,5876,5027.333333333333,5405,4808,5428.666666666667,5876,4808
product_24,24/09/18,1719900,48,56,34,51,58,68,74,47,56,34,56.833333333333336,74,34,4727,4832,4889,5441,5824,5816,4816,4889,4727,5254.833333333333,5824,4727
product_24,01/10/18,2517700,47,48,56,34,51,58,68,46,56,34,52.5,68,34,4459,4638,4777,4820,5404,5782,4624.666666666667,4777,4459,4980,5782,4459
product_24,08/10/18,2517700,46,47,48,56,34,51,58,50.333333333333336,56,47,49,58,34,4921,4440,4643,4782,4800,5404,4668,4921,4440,4831.666666666667,5404,4440
product_24,15/10/18,3046300,63,46,47,48,56,34,51,47,48,46,47,56,34,4900,4912,4414,4600,4758,4770,4742,4912,4414,4725.666666666667,4912,4414
product_24,22/10/18,3046300,54,63,46,47,48,56,34,52,63,46,49,63,34,4753,4908,4886,4394,4563,4720,4849,4908,4753,4704,4908,4394
product_24,29/10/18,2769400,48,54,63,46,47,48,56,54.333333333333336,63,46,52.333333333333336,63,46,4791,4789,4939,4939,4450,4617,4839.666666666667,4939,4789,4754.166666666667,4939,4450
product_24,05/11/18,1563600,47,48,54,63,46,47,48,55,63,48,51,63,46,4490,4826,4784,4947,4927,4439,4700,4826,4490,4735.5,4947,4439
product_24,12/11/18,1891800,43,47,48,54,63,46,47,49.666666666666664,54,47,50.833333333333336,63,46,4235,4529,4831,4758,4921,4902,4531.666666666667,4831,4235,4696,4921,4235
product_24,19/11/18,1891800,60,43,47,48,54,63,46,46,48,43,50.166666666666664,63,43,4369,4274,4551,4834,4777,4928,4398,4551,4274,4622.166666666667,4928,4274
product_24,26/11/18,1891800,37,60,43,47,48,54,63,50,60,43,52.5,63,43,4281,4374,4273,4511,4821,4746,4309.333333333333,4374,4273,4501,4821,4273
product_24,03/12/18,2517700,48,37,60,43,47,48,54,46.666666666666664,60,37,48.166666666666664,60,37,3913,3997,4058,3977,4213,4454,3989.3333333333335,4058,3913,4102,4454,3913
product_24,10/12/18,2080900,45,48,37,60,43,47,48,48.333333333333336,60,37,47.166666666666664,60,37,3893,3956,4016,4093,3981,4217,3955,4016,3893,4026,4217,3893
product_24,17/12/18,1891800,41,45,48,37,60,43,47,43.333333333333336,48,37,46.666666666666664,60,37,3812,3884,3922,3987,4065,3948,3872.6666666666665,3922,3812,3936.3333333333335,4065,3812
product_240,28/05/18,104800,6,0,0,0,0,0,0,0,0,0,0,0,0,2205,2155,2263,2163,259,0,2207.6666666666665,2263,2155,1507.5,2263,0
product_240,04/06/18,104800,14,6,0,0,0,0,0,2,6,0,1,6,0,3257,2207,2155,2262,2163,259,2539.6666666666665,3257,2155,2050.5,3257,259
product_240,11/06/18,104800,8,14,6,0,0,0,0,6.666666666666667,14,0,3.3333333333333335,14,0,4548,3256,2207,2155,2261,2161,3337,4548,2207,2764.6666666666665,4548,2155
product_240,18/06/18,104800,17,8,14,6,0,0,0,9.333333333333334,14,6,4.666666666666667,14,0,4733,4550,3257,2208,2156,2263,4180,4733,3257,3194.5,4733,2156
product_240,25/06/18,104800,15,17,8,14,6,0,0,13,17,8,7.5,17,0,4567,4731,4547,3255,2205,2155,4615,4731,4547,3576.6666666666665,4731,2155
product_240,02/07/18,104800,13,15,17,8,14,6,0,13.333333333333334,17,8,10,17,0,4360,4367,4526,4350,3166,2206,4417.666666666667,4526,4360,3829.1666666666665,4526,2206
product_240,09/07/18,104800,16,13,15,17,8,14,6,15,17,13,12.166666666666666,17,6,4523,4327,4309,4468,4310,3145,4386.333333333333,4523,4309,4180.333333333333,4523,3145
product_240,16/07/18,104800,9,16,13,15,17,8,14,14.666666666666666,16,13,13.833333333333334,17,8,4589,4538,4331,4310,4438,4258,4486,4589,4331,4410.666666666667,4589,4258
product_240,23/07/18,104800,12,9,16,13,15,17,8,12.666666666666666,16,9,13,17,8,4485,4560,4504,4283,4268,4425,4516.333333333333,4560,4485,4420.833333333333,4560,4268
